series,model,horizon_step,n,mae_kw,mean_abs_actual_kw,daylight_n,daylight_mae_kw,rmse_kw,nmae,all_day_mae_kw,nmae_defined
Load,B4,70,334,246.553654948,5799.50646347,0,,289.70587665,0.0425128683795,,True
Load,B4,71,334,247.354764601,5679.44560689,0,,283.704901654,0.0435526249783,,True
Load,B4,72,334,254.797106407,5486.47979042,0,,294.673014445,0.0464409085863,,True
Load,B4,73,334,253.505536365,5465.79350838,0,,297.662274201,0.0463803720314,,True
Load,B4,74,334,246.681757841,5487.71697006,0,,287.949268611,0.044951618166,,True
Load,B4,75,334,244.473272603,5458.65763473,0,,291.286798391,0.0447863355723,,True
Load,B4,76,334,251.137246345,5436.17462605,0,,296.022392181,0.046197420727,,True
Load,B4,77,334,258.740734522,5541.9992018,0,,309.415522234,0.0466872558261,,True
Load,B4,78,334,258.917978976,5703.48655689,0,,314.704710891,0.0453964388964,,True
Load,B4,79,334,252.220676917,5718.17366437,0,,304.517355871,0.0441086073492,,True
Load,B4,80,334,257.138831892,5694.81336497,0,,310.532644647,0.045153162257,,True
Load,B4,81,334,270.216081438,5700.55107784,0,,332.924823019,0.0474017472606,,True
Load,B4,82,334,275.419338666,5693.46154222,0,,338.609587493,0.0483746727054,,True
Load,B4,83,334,280.166155804,5681.68726647,0,,347.604350381,0.049310379587,,True
Load,B4,84,334,284.529545817,5676.30251497,0,,355.559516123,0.0501258601117,,True
Load,B4,85,334,286.523112919,5675.63841138,0,,361.418399559,0.0504829751565,,True
Load,B4,86,334,300.631966289,5671.14900419,0,,379.879614226,0.0530107683763,,True
Load,B4,87,334,312.357138949,5661.89769461,0,,398.419624078,0.0551682767504,,True
Load,B4,88,334,302.182505478,5657.16112844,0,,387.305633649,0.0534159269318,,True
Load,B4,89,334,309.96471826,5669.02807335,0,,398.682414607,0.0546768712818,,True
Load,B4,90,334,324.992046899,5682.74035928,0,,427.56495305,0.0571893182429,,True
Load,B4,91,334,316.442564674,5670.27777814,0,,417.96040638,0.0558072420886,,True
Load,B4,92,334,317.23215497,5659.0833015,0,,419.490269517,0.0560571629837,,True
Load,B4,93,334,336.096206141,5661.56233533,0,,447.262270728,0.0593645686887,,True
Load,B4,94,334,350.7815211,5665.06089132,0,,446.05077738,0.0619201678198,,True
Load,B4,95,334,356.432442361,5673.04077216,0,,454.286438707,0.0628291698715,,True
Load,B4,96,334,358.549579317,5682.69847305,0,,473.503920648,0.0630949505798,,True
Load,B4,97,334,362.727528224,5683.14197844,0,,472.768837436,0.0638251744545,,True
Load,B4,98,334,368.724908541,5674.47245808,0,,478.098560932,0.064979592599,,True
Load,B4,99,334,379.719041375,5679.8238024,0,,497.641762971,0.0668540177627,,True
Load,B4,100,334,381.537415546,5705.82059012,0,,501.169229941,0.066868105914,,True
Load,B4,101,334,383.072575128,5622.12605958,0,,504.573571182,0.0681366036741,,True
Load,B4,102,334,389.276824978,5485.68583832,0,,510.015743272,0.0709622892107,,True
Load,B4,103,334,396.464697136,5488.35072156,0,,520.086744999,0.0722374930557,,True
Load,B4,104,334,403.331894937,5486.24672754,0,,527.731240839,0.0735169078183,,True
Load,B4,105,334,419.398919567,5513.75520958,0,,539.131791364,0.0760641166729,,True
Load,B4,106,334,431.2662936,5645.6185512,0,,556.436924327,0.0763895558456,,True
Load,B4,107,334,438.548067786,5116.07608234,0,,571.185462109,0.0857196141591,,True
Load,B4,108,334,441.993437038,4232.75482036,0,,572.63726662,0.104422168492,,True
Load,B4,109,334,432.146546222,4149.09456138,0,,561.877682568,0.104154422086,,True
Load,B4,110,334,435.823824508,4284.4414488,0,,565.117571669,0.101722436802,,True
Load,B4,111,334,454.522771515,4255.23452096,0,,582.367429711,0.106814975597,,True
Load,B4,112,334,453.905912149,4263.40367575,0,,586.942877894,0.106465619179,,True
Load,B4,113,334,453.552024589,4276.98008114,0,,584.726576241,0.106044923283,,True
Load,B4,114,334,448.93819411,4270.07784431,0,,582.73824376,0.105135833696,,True
Load,B4,115,334,451.96485606,4276.60332725,0,,584.297049973,0.105683137171,,True
Load,B4,116,334,459.577164742,4283.96602006,0,,592.113412933,0.10727843372,,True
Load,B4,117,334,459.042797718,4287.76365269,0,,594.39280203,0.107058792158,,True
Load,B4,118,334,446.862346753,4297.98353323,0,,574.647713187,0.103970232389,,True
Load,B4,119,334,450.118824359,4300.81673743,0,,580.237810537,0.104658917559,,True
Load,B4,120,334,466.266195519,4300.03979042,0,,604.537206267,0.108432995564,,True
Load,B4,121,334,457.701054783,4313.7325988,0,,596.729140168,0.106103251488,,True
Load,B4,122,334,454.65524806,4323.13168922,0,,587.97318713,0.105168031127,,True
Load,B4,123,334,464.575105143,4322.44793413,0,,597.981776372,0.107479630113,,True
Load,B4,124,334,468.753315774,4323.86058353,0,,600.9499581,0.108410830256,,True
Load,B4,125,334,463.170419125,4322.44967335,0,,590.176807821,0.107154612344,,True
Load,B4,126,334,461.074209064,4327.25625749,0,,576.16361556,0.106551168137,,True
Load,B4,127,334,451.302652414,4348.23560958,0,,576.185944437,0.10378983407,,True
Load,B4,128,334,452.534417173,4331.39016287,0,,583.646800395,0.104477869727,,True
Load,B4,129,334,451.211403551,4350.31218563,0,,581.059589509,0.103719315832,,True
Load,B4,130,334,451.839515672,4452.8799988,0,,574.053074932,0.101471298529,,True
Load,B4,131,334,439.280192868,4052.24812126,0,,559.485442298,0.108404070956,,True
Load,B4,132,334,425.102123571,3385.39967066,0,,549.656133344,0.125569257673,,True
Load,B4,133,334,425.710886638,3332.89587545,0,,556.754717269,0.127730028944,,True
Load,B4,134,334,429.238108519,3435.82172725,0,,558.172085897,0.124930261985,,True
Load,B4,135,334,426.186606641,3403.03577844,0,,550.566597396,0.125237180679,,True
Load,B4,136,334,417.932927175,3406.86518383,0,,535.800886502,0.122673749803,,True
Load,B4,137,334,407.073568258,3422.00430778,0,,527.818694518,0.118957643429,,True
Load,B4,138,334,398.605901986,3420.87434132,0,,519.125332235,0.116521643947,,True
Load,B4,139,334,378.131943254,3423.52977126,0,,491.890422348,0.110450899662,,True
Load,B4,140,334,371.158867169,3429.54660299,0,,483.348269488,0.108223887917,,True
Load,B4,141,334,374.39119434,3435.0258982,0,,490.266399124,0.108992247929,,True
Load,B4,142,334,371.69446481,3439.78204132,0,,484.217923811,0.108057563051,,True
Load,B4,143,334,369.553444974,3449.06375958,0,,479.424636603,0.107146017219,,True
Load,B4,144,334,365.299783936,3457.61482036,0,,478.065251549,0.105650803492,,True
PV,B0,1,334,0,0,0,,0,,0,False
PV,B0,2,334,0,0,0,,0,,0,False
PV,B0,3,334,0,0,0,,0,,0,False
PV,B0,4,334,0,0,0,,0,,0,False
PV,B0,5,334,0,0,0,,0,,0,False
PV,B0,6,334,0,0,0,,0,,0,False
PV,B0,7,334,0,0,0,,0,,0,False
PV,B0,8,334,0,0,0,,0,,0,False
PV,B0,9,334,0,0,0,,0,,0,False
PV,B0,10,334,0,0,0,,0,,0,False
PV,B0,11,334,0,0,0,,0,,0,False
PV,B0,12,334,0,0,0,,0,,0,False
PV,B0,13,334,0,0,0,,0,,0,False
PV,B0,14,334,0,0,0,,0,,0,False
PV,B0,15,334,0,0,0,,0,,0,False
PV,B0,16,334,0,0,0,,0,,0,False
PV,B0,17,334,0,0,0,,0,,0,False
PV,B0,18,334,0,0,0,,0,,0,False
PV,B0,19,334,0.000191616766467,0.000191616766467,45,0.00142222222222,0.000529602720835,1,0.000191616766467,True
PV,B0,20,334,4.34131736527e-05,4.34131736527e-05,11,0.00131818181818,0.000241688174416,1,4.34131736527e-05,True
PV,B0,21,334,0,0,0,,0,,0,False
PV,B0,22,334,0.00334071856287,0.00334071856287,86,0.0129744186047,0.00777349635035,1,0.00334071856287,True
PV,B0,23,334,0.00128622754491,0.00128622754491,51,0.00842352941176,0.00415741167751,1,0.00128622754491,True
PV,B0,24,334,0,0,0,,0,,0,False
PV,B0,25,334,0.0469991017964,0.0469991017964,120,0.130814166667,0.108337613104,1,0.0469991017964,True
PV,B0,26,334,0.0183646706587,0.0183646706587,84,0.0730214285714,0.0579448002865,1,0.0183646706587,True
PV,B0,27,334,0,0,0,,0,,0,False
PV,B0,28,334,0.65498502994,0.65498502994,153,1.42983660131,1.50896039741,1,0.65498502994,True
PV,B0,29,334,0.256255988024,0.256255988024,113,0.75742920354,0.807058771743,1,0.256255988024,True
PV,B0,30,334,0.315269461078,0.315269461078,20,5.265,1.46687507734,1,0.315269461078,True
PV,B0,31,334,20.4116473054,20.4116473054,201,33.9178616915,46.86059293,1,20.4116473054,True
PV,B0,32,334,59.5247745509,59.5247745509,201,98.9118144279,120.877477497,1,59.5247745509,True
PV,B0,33,334,119.085965569,119.085965569,119,334.241281513,219.553041841,1,119.085965569,True
PV,B0,34,334,201.252302695,201.252302695,247,272.138741296,339.267135612,1,201.252302695,True
PV,B0,35,334,302.764457186,302.764457186,234,432.15097735,478.809497549,1,302.764457186,True
PV,B0,36,334,424.612387725,424.612387725,182,779.233722527,636.257133602,1,424.612387725,True
PV,B0,37,334,569.652829042,569.652829042,278,684.403039209,809.811808636,1,569.652829042,True
PV,B0,38,334,735.089382635,735.089382635,265,926.49001434,999.054419696,1,735.089382635,True
PV,B0,39,334,922.58241018,922.58241018,246,1252.61189024,1203.28985132,1,922.58241018,True
PV,B0,40,334,1136.0352024,1136.0352024,310,1223.98631484,1421.03902299,1,1136.0352024,True
PV,B0,41,334,1374.12984431,1374.12984431,302,1519.73300662,1656.79645163,1,1374.12984431,True
PV,B0,42,334,1636.90879491,1636.90879491,314,1741.17050159,1909.6084308,1,1636.90879491,True
PV,B0,43,334,1925.34350479,1925.34350479,334,1925.34350479,2171.51346572,1,1925.34350479,True
PV,B0,44,334,2222.24350359,2222.24350359,334,2222.24350359,2440.05416427,1,2222.24350359,True
PV,B0,45,334,2520.78884731,2520.78884731,334,2520.78884731,2714.81957544,1,2520.78884731,True
PV,B0,46,334,2824.5786976,2824.5786976,334,2824.5786976,2998.15391371,1,2824.5786976,True
PV,B0,47,334,3129.33161377,3129.33161377,334,3129.33161377,3285.82175155,1,3129.33161377,True
PV,B0,48,334,3433.21246257,3433.21246257,334,3433.21246257,3575.42661147,1,3433.21246257,True
PV,B0,49,334,3737.1011988,3737.1011988,334,3737.1011988,3866.78246049,1,3737.1011988,True
PV,B0,50,334,4034.88488623,4034.88488623,334,4034.88488623,4154.41914013,1,4034.88488623,True
PV,B0,51,334,4326.83083832,4326.83083832,334,4326.83083832,4438.45277165,1,4326.83083832,True
PV,B0,52,334,4617.74558832,4617.74558832,334,4617.74558832,4721.71858276,1,4617.74558832,True
PV,B0,53,334,4898.39558114,4898.39558114,334,4898.39558114,4997.9294755,1,4898.39558114,True
PV,B0,54,334,5167.71500749,5167.71500749,334,5167.71500749,5264.94314067,1,5167.71500749,True
PV,B0,55,334,5433.67198024,5433.67198024,334,5433.67198024,5527.0606354,1,5433.67198024,True
PV,B0,56,334,5693.20771527,5693.20771527,334,5693.20771527,5784.46774332,1,5693.20771527,True
PV,B0,57,334,5938.2822979,5938.2822979,334,5938.2822979,6027.9826287,1,5938.2822979,True
PV,B0,58,334,6161.27268263,6161.27268263,334,6161.27268263,6245.44275577,1,6161.27268263,True
PV,B0,59,334,6364.74223862,6364.74223862,334,6364.74223862,6444.6706815,1,6364.74223862,True
PV,B0,60,334,6556.97806886,6556.97806886,334,6556.97806886,6635.98846131,1,6556.97806886,True
PV,B0,61,334,6743.35005928,6743.35005928,334,6743.35005928,6819.98807369,1,6743.35005928,True
PV,B0,62,334,6906.27884611,6906.27884611,334,6906.27884611,6979.58602278,1,6906.27884611,True
PV,B0,63,334,7052.80542665,7052.80542665,334,7052.80542665,7124.62022627,1,7052.80542665,True
PV,B0,64,334,7207.41518533,7207.41518533,334,7207.41518533,7279.12237577,1,7207.41518533,True
PV,B0,65,334,7343.91929671,7343.91929671,334,7343.91929671,7415.13634196,1,7343.91929671,True
PV,B0,66,334,7448.55123503,7448.55123503,334,7448.55123503,7518.60469749,1,7448.55123503,True
PV,B0,67,334,7532.42737695,7532.42737695,334,7532.42737695,7601.37198866,1,7532.42737695,True
PV,B0,68,334,7604.24122844,7604.24122844,334,7604.24122844,7672.9892936,1,7604.24122844,True
PV,B0,69,334,7665.99835329,7665.99835329,334,7665.99835329,7736.36058463,1,7665.99835329,True
PV,B0,70,334,7712.44016467,7712.44016467,334,7712.44016467,7785.50662112,1,7712.44016467,True
PV,B0,71,334,7733.51182275,7733.51182275,334,7733.51182275,7807.34981208,1,7733.51182275,True
PV,B0,72,334,7741.89431138,7741.89431138,334,7741.89431138,7815.2985584,1,7741.89431138,True
PV,B0,73,334,7759.6213003,7759.6213003,334,7759.6213003,7834.59473537,1,7759.6213003,True
PV,B0,74,334,7751.9055488,7751.9055488,334,7751.9055488,7827.6138596,1,7751.9055488,True
PV,B0,75,334,7697.99090569,7697.99090569,334,7697.99090569,7773.45073107,1,7697.99090569,True
PV,B0,76,334,7612.25176048,7612.25176048,334,7612.25176048,7689.78513617,1,7612.25176048,True
PV,B0,77,334,7533.30977395,7533.30977395,334,7533.30977395,7610.75295177,1,7533.30977395,True
PV,B0,78,334,7453.65482784,7453.65482784,334,7453.65482784,7528.38558103,1,7453.65482784,True
PV,B0,79,334,7330.5255976,7330.5255976,334,7330.5255976,7405.27003918,1,7330.5255976,True
PV,B0,80,334,7186.99553443,7186.99553443,334,7186.99553443,7262.20488553,1,7186.99553443,True
PV,B0,81,334,7047.65523952,7047.65523952,334,7047.65523952,7122.89741035,1,7047.65523952,True
PV,B0,82,334,6912.76776766,6912.76776766,334,6912.76776766,6990.2370729,1,6912.76776766,True
PV,B0,83,334,6749.09307545,6749.09307545,334,6749.09307545,6828.28643341,1,6749.09307545,True
PV,B0,84,334,6555.23937126,6555.23937126,334,6555.23937126,6634.48915734,1,6555.23937126,True
PV,B0,85,334,6359.26407934,6359.26407934,334,6359.26407934,6439.16160588,1,6359.26407934,True
PV,B0,86,334,6147.57352575,6147.57352575,334,6147.57352575,6228.75432866,1,6147.57352575,True
PV,B0,87,334,5913.15022455,5913.15022455,334,5913.15022455,5996.54001268,1,5913.15022455,True
PV,B0,88,334,5665.80436437,5665.80436437,334,5665.80436437,5753.85665877,1,5665.80436437,True
PV,B0,89,334,5412.66612275,5412.66612275,334,5412.66612275,5503.83927407,1,5412.66612275,True
PV,B0,90,334,5153.7681512,5153.7681512,334,5153.7681512,5247.14902325,1,5153.7681512,True
PV,B0,91,334,4885.33699311,4885.33699311,334,4885.33699311,4984.22065549,1,4885.33699311,True
PV,B0,92,334,4612.75365269,4612.75365269,334,4612.75365269,4719.11380326,1,4612.75365269,True
PV,B0,93,334,4330.9010479,4330.9010479,334,4330.9010479,4443.75355089,1,4330.9010479,True
PV,B0,94,334,4030.35627006,4030.35627006,334,4030.35627006,4148.20812023,1,4030.35627006,True
PV,B0,95,334,3734.53881886,3734.53881886,334,3734.53881886,3861.79830485,1,3734.53881886,True
PV,B0,96,334,3444.39217814,3444.39217814,334,3444.39217814,3585.83479696,1,3444.39217814,True
PV,B0,97,334,3138.04414222,3138.04414222,334,3138.04414222,3292.46301229,1,3138.04414222,True
PV,B0,98,334,2825.44507934,2825.44507934,334,2825.44507934,2994.91061198,1,2825.44507934,True
PV,B0,99,334,2519.69079341,2519.69079341,334,2519.69079341,2709.44601035,1,2519.69079341,True
PV,B0,100,334,2223.97716497,2223.97716497,334,2223.97716497,2438.55525661,1,2223.97716497,True
PV,B0,101,334,1923.76084551,1923.76084551,334,1923.76084551,2166.88129237,1,1923.76084551,True
PV,B0,102,334,1628.89109281,1628.89109281,314,1732.64211783,1898.07034703,1,1628.89109281,True
PV,B0,103,334,1369.49402006,1369.49402006,301,1519.63788272,1650.9053872,1,1369.49402006,True
PV,B0,104,334,1132.38003503,1132.38003503,309,1223.99654272,1416.20106432,1,1132.38003503,True
PV,B0,105,334,914.44244012,914.44244012,246,1241.56006098,1191.29909934,1,914.44244012,True
PV,B0,106,334,726.848438323,726.848438323,268,905.848426866,986.219433786,1,726.848438323,True
PV,B0,107,334,564.620738024,564.620738024,276,683.272922101,801.167439903,1,564.620738024,True
PV,B0,108,334,422.561901198,422.561901198,182,775.470741758,632.321757394,1,422.561901198,True
PV,B0,109,334,301.381842216,301.381842216,236,426.531929237,476.415625081,1,301.381842216,True
PV,B0,110,334,199.932527545,199.932527545,245,272.561078367,337.387688191,1,199.932527545,True
PV,B0,111,334,118.397043413,118.397043413,119,332.307668067,218.940862775,1,118.397043413,True
PV,B0,112,334,59.3523805389,59.3523805389,203,97.6536704433,120.940931478,1,59.3523805389,True
PV,B0,113,334,20.388505988,20.388505988,201,33.8794079602,46.7594511418,1,20.388505988,True
PV,B0,114,334,0.300898203593,0.300898203593,20,5.025,1.36678068691,1,0.300898203593,True
PV,B0,115,334,0.250868263473,0.250868263473,116,0.722327586207,0.785511694398,1,0.250868263473,True
PV,B0,116,334,0.656498203593,0.656498203593,152,1.44256842105,1.51276676484,1,0.656498203593,True
PV,B0,117,334,0,0,0,,0,,0,False
PV,B0,118,334,0.0179766467066,0.0179766467066,86,0.0698162790698,0.0563967240098,1,0.0179766467066,True
PV,B0,119,334,0.0471050898204,0.0471050898204,119,0.13221092437,0.108611353907,1,0.0471050898204,True
PV,B0,120,334,0,0,0,,0,,0,False
PV,B0,121,334,0.00125628742515,0.00125628742515,53,0.00791698113208,0.00404787221403,1,0.00125628742515,True
PV,B0,122,334,0.00335389221557,0.00335389221557,87,0.012875862069,0.00779556913917,1,0.00335389221557,True
PV,B0,123,334,0,0,0,,0,,0,False
PV,B0,124,334,4.46107784431e-05,4.46107784431e-05,12,0.00124166666667,0.000237564992683,1,4.46107784431e-05,True
PV,B0,125,334,0.000198502994012,0.000198502994012,47,0.00141063829787,0.000536650735559,1,0.000198502994012,True
PV,B0,126,334,0,0,0,,0,,0,False
PV,B0,127,334,0,0,0,,0,,0,False
PV,B0,128,334,0,0,0,,0,,0,False
PV,B0,129,334,0,0,0,,0,,0,False
PV,B0,130,334,0,0,0,,0,,0,False
PV,B0,131,334,0,0,0,,0,,0,False
PV,B0,132,334,0,0,0,,0,,0,False
PV,B0,133,334,0,0,0,,0,,0,False
PV,B0,134,334,0,0,0,,0,,0,False
PV,B0,135,334,0,0,0,,0,,0,False
PV,B0,136,334,0,0,0,,0,,0,False
PV,B0,137,334,0,0,0,,0,,0,False
PV,B0,138,334,0,0,0,,0,,0,False
PV,B0,139,334,0,0,0,,0,,0,False
PV,B0,140,334,0,0,0,,0,,0,False
PV,B0,141,334,0,0,0,,0,,0,False
PV,B0,142,334,0,0,0,,0,,0,False
PV,B0,143,334,0,0,0,,0,,0,False
PV,B0,144,334,0,0,0,,0,,0,False
PV,B1,1,334,0,0,0,,0,,0,False
PV,B1,2,334,0,0,0,,0,,0,False
PV,B1,3,334,0,0,0,,0,,0,False
PV,B1,4,334,0,0,0,,0,,0,False
PV,B1,5,334,0,0,0,,0,,0,False
PV,B1,6,334,0,0,0,,0,,0,False
PV,B1,7,334,0,0,0,,0,,0,False
PV,B1,8,334,0,0,0,,0,,0,False
PV,B1,9,334,0,0,0,,0,,0,False
PV,B1,10,334,0,0,0,,0,,0,False
PV,B1,11,334,0,0,0,,0,,0,False
PV,B1,12,334,0,0,0,,0,,0,False
PV,B1,13,334,0,0,0,,0,,0,False
PV,B1,14,334,0,0,0,,0,,0,False
PV,B1,15,334,0,0,0,,0,,0,False
PV,B1,16,334,0,0,0,,0,,0,False
PV,B1,17,334,0,0,0,,0,,0,False
PV,B1,18,334,0,0,0,,0,,0,False
PV,B1,19,334,4.13173652695e-05,0.000191616766467,45,0.000253333333333,0.000160463400793,0.215625,4.13173652695e-05,True
PV,B1,20,334,1.85628742515e-05,4.34131736527e-05,11,0.000354545454545,0.000129253962517,0.427586206897,1.85628742515e-05,True
PV,B1,21,334,0,0,0,,0,,0,False
PV,B1,22,334,0.000534730538922,0.00334071856287,86,0.00202558139535,0.00147097670107,0.160064527693,0.000534730538922,True
PV,B1,23,334,0.000291017964072,0.00128622754491,51,0.00177647058824,0.000958760427263,0.22625698324,0.000291017964072,True
PV,B1,24,334,0,0,0,,0,,0,False
PV,B1,25,334,0.00748862275449,0.0469991017964,120,0.0207441666667,0.0203204389598,0.159335444046,0.00748862275449,True
PV,B1,26,334,0.00406646706587,0.0183646706587,84,0.0155154761905,0.0132443480206,0.22142880433,0.00406646706587,True
PV,B1,27,334,0,0,0,,0,,0,False
PV,B1,28,334,0.10434011976,0.65498502994,153,0.226890849673,0.283043664878,0.159301533609,0.10434011976,True
PV,B1,29,334,0.0566709580838,0.256255988024,113,0.161202654867,0.184476475384,0.22114979057,0.0566709580838,True
PV,B1,30,334,0.072754491018,0.315269461078,20,1.21125,0.334467413359,0.230769230769,0.072754491018,True
PV,B1,31,334,2.83167275449,20.4116473054,201,4.67736766169,7.71454301886,0.13872828156,2.83167275449,True
PV,B1,32,334,6.41543772455,59.5247745509,201,10.6400810945,16.4554643954,0.107777606433,6.41543772455,True
PV,B1,33,334,12.1023952096,119.085965569,119,33.8801470588,27.2721521267,0.101627384485,12.1023952096,True
PV,B1,34,334,19.7345338323,201.252302695,247,26.6455753036,40.807460828,0.0980586734567,19.7345338323,True
PV,B1,35,334,29.6631023952,302.764457186,234,42.3180264957,56.9895910777,0.0979741898073,29.6631023952,True
PV,B1,36,334,41.4622005988,424.612387725,182,76.0590659341,75.6464096482,0.097647176101,41.4622005988,True
PV,B1,37,334,52.2688248503,569.652829042,278,62.7671676259,91.6120640539,0.0917555784603,52.2688248503,True
PV,B1,38,334,67.5944649701,735.089382635,265,85.1755913208,110.140419114,0.091954076017,67.5944649701,True
PV,B1,39,334,89.4790419162,922.58241018,246,121.482926829,140.686224576,0.0969875871563,89.4790419162,True
PV,B1,40,334,105.783429341,1136.0352024,310,113.961460323,163.014303456,0.0931163304784,105.783429341,True
PV,B1,41,334,119.021840419,1374.12984431,302,131.628173841,181.10354669,0.0866161526961,119.021840419,True
PV,B1,42,334,139.405913174,1636.90879491,314,148.278821656,207.181914887,0.0851641298569,139.405913174,True
PV,B1,43,334,159.486990419,1925.34350479,334,159.486990419,229.047193408,0.0828356031131,159.486990419,True
PV,B1,44,334,186.837026946,2222.24350359,334,186.837026946,262.248543715,0.0840758569635,186.837026946,True
PV,B1,45,334,218.404041916,2520.78884731,334,218.404041916,297.584234644,0.0866411489204,218.404041916,True
PV,B1,46,334,235.562458683,2824.5786976,334,235.562458683,320.806998081,0.0833973784771,235.562458683,True
PV,B1,47,334,246.86598982,3129.33161377,334,246.86598982,339.539573457,0.0788877691114,246.86598982,True
PV,B1,48,334,262.595546407,3433.21246257,334,262.595546407,361.097311539,0.0764868324549,262.595546407,True
PV,B1,49,334,274.251250898,3737.1011988,334,274.251250898,369.240086289,0.0733860916012,274.251250898,True
PV,B1,50,334,293.520508982,4034.88488623,334,293.520508982,395.150823376,0.0727456959141,293.520508982,True
PV,B1,51,334,336.466392216,4326.83083832,334,336.466392216,441.779768127,0.0777627794541,336.466392216,True
PV,B1,52,334,337.462739521,4617.74558832,334,337.462739521,442.183091596,0.0730795434842,337.462739521,True
PV,B1,53,334,361.463738623,4898.39558114,334,361.463738623,463.030225109,0.0737922719052,361.463738623,True
PV,B1,54,334,418.262200599,5167.71500749,334,418.262200599,525.437733508,0.0809375517019,418.262200599,True
PV,B1,55,334,436.141958982,5433.67198024,334,436.141958982,569.818411627,0.0802665233691,436.141958982,True
PV,B1,56,334,439.090661677,5693.20771527,334,439.090661677,578.9555808,0.077125354218,439.090661677,True
PV,B1,57,334,454.090306886,5938.2822979,334,454.090306886,584.089295282,0.0764682923623,454.090306886,True
PV,B1,58,334,476.326414072,6161.27268263,334,476.326414072,604.634073803,0.0773097440427,476.326414072,True
PV,B1,59,334,495.626107485,6364.74223862,334,495.626107485,630.560155747,0.0778705702295,495.626107485,True
PV,B1,60,334,522.456511976,6556.97806886,334,522.456511976,670.540728327,0.0796794661335,522.456511976,True
PV,B1,61,334,544.531755689,6743.35005928,334,544.531755689,702.473902708,0.0807509251191,544.531755689,True
PV,B1,62,334,543.233093114,6906.27884611,334,543.233093114,712.782890601,0.0786578568892,543.233093114,True
PV,B1,63,334,553.184393713,7052.80542665,334,553.184393713,721.726987059,0.0784346597203,553.184393713,True
PV,B1,64,334,557.939993413,7207.41518533,334,557.939993413,718.750956584,0.0774119402125,557.939993413,True
PV,B1,65,334,564.453706287,7343.91929671,334,564.453706287,724.443086573,0.0768600094149,564.453706287,True
PV,B1,66,334,579.125411677,7448.55123503,334,579.125411677,747.460028141,0.0777500742632,579.125411677,True
PV,B1,67,334,590.916109581,7532.42737695,334,590.916109581,762.580480024,0.0784496258655,590.916109581,True
PV,B1,68,334,604.932008982,7604.24122844,334,604.932008982,770.618991474,0.0795519225139,604.932008982,True
PV,B1,69,334,625.361676647,7665.99835329,334,625.361676647,789.497714067,0.0815760254342,625.361676647,True
PV,B1,70,334,610.541603892,7712.44016467,334,610.541603892,783.513138481,0.0791632208298,610.541603892,True
PV,B1,71,334,606.399455988,7733.51182275,334,606.399455988,784.3543409,0.0784119129687,606.399455988,True
PV,B1,72,334,624.911452096,7741.89431138,334,624.911452096,797.431696365,0.0807181584974,624.911452096,True
PV,B1,73,334,634.556528144,7759.6213003,334,634.556528144,792.706196127,0.0817767393003,634.556528144,True
PV,B1,74,334,619.057961677,7751.9055488,334,619.057961677,777.445171301,0.0798588112019,619.057961677,True
PV,B1,75,334,606.84375,7697.99090569,334,606.84375,766.897820409,0.0788314454297,606.84375,True
PV,B1,76,334,617.924458982,7612.25176048,334,617.924458982,781.151376841,0.0811749897961,617.924458982,True
PV,B1,77,334,611.068363174,7533.30977395,334,611.068363174,775.600729067,0.0811155231246,611.068363174,True
PV,B1,78,334,593.924887725,7453.65482784,334,593.924887725,753.56219913,0.0796823707889,593.924887725,True
PV,B1,79,334,582.414049102,7330.5255976,334,582.414049102,737.760831042,0.0794505170669,582.414049102,True
PV,B1,80,334,562.723628743,7186.99553443,334,562.723628743,709.167528313,0.0782974785565,562.723628743,True
PV,B1,81,334,526.380202096,7047.65523952,334,526.380202096,666.189854895,0.0746886991781,526.380202096,True
PV,B1,82,334,500.537036826,6912.76776766,334,500.537036826,633.523942282,0.0724076164062,500.537036826,True
PV,B1,83,334,470.381791617,6749.09307545,334,470.381791617,598.910973636,0.0696955555892,470.381791617,True
PV,B1,84,334,442.18372006,6555.23937126,334,442.18372006,566.813451577,0.0674550073638,442.18372006,True
PV,B1,85,334,422.745565868,6359.26407934,334,422.745565868,551.865670769,0.0664771207162,422.745565868,True
PV,B1,86,334,413.686602096,6147.57352575,334,413.686602096,541.278380969,0.0672926643924,413.686602096,True
PV,B1,87,334,416.660479042,5913.15022455,334,416.660479042,534.371772233,0.0704633677852,416.660479042,True
PV,B1,88,334,417.984636527,5665.80436437,334,417.984636527,523.754030447,0.0737732208255,417.984636527,True
PV,B1,89,334,403.64039521,5412.66612275,334,403.64039521,503.498327015,0.0745733038128,403.64039521,True
PV,B1,90,334,394.398952096,5153.7681512,334,394.398952096,490.56765555,0.0765263280235,394.398952096,True
PV,B1,91,334,373.245300299,4885.33699311,334,373.245300299,472.287512253,0.0764011368766,373.245300299,True
PV,B1,92,334,345.219377844,4612.75365269,334,345.219377844,449.051708515,0.0748401939138,345.219377844,True
PV,B1,93,334,318.938510479,4330.9010479,334,318.938510479,419.068808049,0.0736425300304,318.938510479,True
PV,B1,94,334,302.155092515,4030.35627006,334,302.155092515,389.395070035,0.0749698220873,302.155092515,True
PV,B1,95,334,290.810296108,3734.53881886,334,290.810296108,373.488759177,0.0778704708166,290.810296108,True
PV,B1,96,334,279.538922156,3444.39217814,334,279.538922156,365.203932299,0.0811576927649,279.538922156,True
