series,model,forecast_date,fit_predict_seconds,selected_observations
Load,B0,2025-07-05,0.015742300005513243,1
Load,B1,2025-07-05,0.016506400002981536,144
Load,B2,2025-07-05,0.014193700000760145,144
Load,B3,2025-07-05,0.01476629999524448,1008
Load,B4,2025-07-05,0.0182080000085989,3744
PV,B0,2025-07-05,0.013860899998690002,1
PV,B1,2025-07-05,0.020743400003993884,144
PV,B2,2025-07-05,0.01729190000332892,144
PV,B3,2025-07-05,0.017375000010360964,1008
PV,B4,2025-07-05,0.023965700005646795,3744
Load,B0,2025-07-06,0.014077600004384294,1
Load,B1,2025-07-06,0.014251100001274608,144
Load,B2,2025-07-06,0.014370999997481704,144
Load,B3,2025-07-06,0.015792400008649565,1008
Load,B4,2025-07-06,0.017549800002598204,3744
PV,B0,2025-07-06,0.013842200001818128,1
PV,B1,2025-07-06,0.014355499995872378,144
PV,B2,2025-07-06,0.014410999996471219,144
PV,B3,2025-07-06,0.014966899994760752,1008
PV,B4,2025-07-06,0.0189430999889737,3744
Load,B0,2025-07-07,0.013983299999381416,1
Load,B1,2025-07-07,0.015115500005776994,144
Load,B2,2025-07-07,0.017082499995012768,144
Load,B3,2025-07-07,0.01698000000033062,1008
Load,B4,2025-07-07,0.01701609999872744,3744
PV,B0,2025-07-07,0.014714899996761233,1
PV,B1,2025-07-07,0.016325300006428733,144
PV,B2,2025-07-07,0.014207300002453849,144
PV,B3,2025-07-07,0.014669700001832098,1008
PV,B4,2025-07-07,0.016937599997618236,3744
Load,B0,2025-07-08,0.016927700009546243,1
Load,B1,2025-07-08,0.016508900007465854,144
Load,B2,2025-07-08,0.014781899997615255,144
Load,B3,2025-07-08,0.015652699992642738,1008
Load,B4,2025-07-08,0.01921419998689089,3744
PV,B0,2025-07-08,0.015962500008754432,1
PV,B1,2025-07-08,0.015233600002829917,144
PV,B2,2025-07-08,0.015618000004906207,144
PV,B3,2025-07-08,0.015919199999189004,1008
PV,B4,2025-07-08,0.01757779999752529,3744
Load,B0,2025-07-09,0.014936300009139813,1
Load,B1,2025-07-09,0.014081000001169741,144
Load,B2,2025-07-09,0.016105499991681427,144
Load,B3,2025-07-09,0.01648509998631198,1008
Load,B4,2025-07-09,0.01852389999839943,3888
PV,B0,2025-07-09,0.014889800004311837,1
PV,B1,2025-07-09,0.014566199999535456,144
PV,B2,2025-07-09,0.015136300004087389,144
PV,B3,2025-07-09,0.014636799998697825,1008
PV,B4,2025-07-09,0.017387600004440174,3888
Load,B0,2025-07-10,0.014990700001362711,1
Load,B1,2025-07-10,0.01504189999832306,144
Load,B2,2025-07-10,0.014056500003789552,144
Load,B3,2025-07-10,0.014768299995921552,1008
Load,B4,2025-07-10,0.01716160000069067,3888
PV,B0,2025-07-10,0.0138981999916723,1
PV,B1,2025-07-10,0.015567399997962639,144
PV,B2,2025-07-10,0.018592399996123277,144
PV,B3,2025-07-10,0.01624749999609776,1008
PV,B4,2025-07-10,0.018948299999465235,3888
Load,B0,2025-07-11,0.01409899999271147,1
Load,B1,2025-07-11,0.01611399999819696,144
Load,B2,2025-07-11,0.015180200003669597,144
Load,B3,2025-07-11,0.020162000000709668,1008
Load,B4,2025-07-11,0.017700099997455254,3888
PV,B0,2025-07-11,0.01504999998724088,1
PV,B1,2025-07-11,0.016218699995079078,144
PV,B2,2025-07-11,0.014817299990681931,144
PV,B3,2025-07-11,0.016732799995224923,1008
PV,B4,2025-07-11,0.019067199988057837,3888
Load,B0,2025-07-12,0.014274000001023524,1
Load,B1,2025-07-12,0.015113299989025109,144
Load,B2,2025-07-12,0.01799939999182243,144
Load,B3,2025-07-12,0.015996599991922267,1008
Load,B4,2025-07-12,0.017741799994837493,3888
PV,B0,2025-07-12,0.01457739999750629,1
PV,B1,2025-07-12,0.01804009999614209,144
PV,B2,2025-07-12,0.01568039999983739,144
PV,B3,2025-07-12,0.018917599998530932,1008
PV,B4,2025-07-12,0.01946239999961108,3888
Load,B0,2025-07-13,0.01977430000260938,1
Load,B1,2025-07-13,0.01886299999023322,144
Load,B2,2025-07-13,0.015631799993570894,144
Load,B3,2025-07-13,0.01773279999906663,1008
Load,B4,2025-07-13,0.01729180000256747,3888
PV,B0,2025-07-13,0.014727199988556094,1
PV,B1,2025-07-13,0.015822399989701807,144
PV,B2,2025-07-13,0.01446340000256896,144
PV,B3,2025-07-13,0.014957299994421192,1008
PV,B4,2025-07-13,0.017225500007043593,3888
Load,B0,2025-07-14,0.013828199997078627,1
Load,B1,2025-07-14,0.014244400008465163,144
Load,B2,2025-07-14,0.015489900004467927,144
Load,B3,2025-07-14,0.015381999997771345,1008
Load,B4,2025-07-14,0.018113700003596023,3888
PV,B0,2025-07-14,0.015248099996824749,1
PV,B1,2025-07-14,0.01472259999718517,144
PV,B2,2025-07-14,0.015296600002329797,144
PV,B3,2025-07-14,0.015053399998578243,1008
PV,B4,2025-07-14,0.01690240000607446,3888
Load,B0,2025-07-15,0.013863600004697219,1
Load,B1,2025-07-15,0.014360600005602464,144
Load,B2,2025-07-15,0.014677200000733137,144
Load,B3,2025-07-15,0.014956500002881512,1008
Load,B4,2025-07-15,0.022699199995258823,3888
PV,B0,2025-07-15,0.014224300000932999,1
PV,B1,2025-07-15,0.01418559999729041,144
PV,B2,2025-07-15,0.015412599997944199,144
PV,B3,2025-07-15,0.015431400010129437,1008
PV,B4,2025-07-15,0.01764730000286363,3888
Load,B0,2025-07-16,0.015748600009828806,1
Load,B1,2025-07-16,0.01494789999560453,144
Load,B2,2025-07-16,0.014982799999415874,144
Load,B3,2025-07-16,0.015706800011685118,1008
Load,B4,2025-07-16,0.019453300003078766,4032
PV,B0,2025-07-16,0.014620599991758354,1
PV,B1,2025-07-16,0.01515540000400506,144
PV,B2,2025-07-16,0.014757600001757964,144
PV,B3,2025-07-16,0.015404100005980581,1008
PV,B4,2025-07-16,0.01772440000786446,4032
Load,B0,2025-07-17,0.014599500005715527,1
Load,B1,2025-07-17,0.01584269999875687,144
Load,B2,2025-07-17,0.014231099994503893,144
Load,B3,2025-07-17,0.014469599991571158,1008
Load,B4,2025-07-17,0.01661269999749493,4032
PV,B0,2025-07-17,0.013848400005372241,1
PV,B1,2025-07-17,0.014270400002715178,144
PV,B2,2025-07-17,0.013888300003600307,144
PV,B3,2025-07-17,0.01492780000262428,1008
PV,B4,2025-07-17,0.01670790000935085,4032
Load,B0,2025-07-18,0.015220300003420562,1
Load,B1,2025-07-18,0.014527200008160435,144
Load,B2,2025-07-18,0.014494400005787611,144
Load,B3,2025-07-18,0.016245200007688254,1008
Load,B4,2025-07-18,0.01781950000440702,4032
PV,B0,2025-07-18,0.014420700012124144,1
PV,B1,2025-07-18,0.014711900003021583,144
PV,B2,2025-07-18,0.01449450000654906,144
PV,B3,2025-07-18,0.015429000006406568,1008
PV,B4,2025-07-18,0.017835799997556023,4032
Load,B0,2025-07-19,0.014663699999800883,1
Load,B1,2025-07-19,0.015143099997658283,144
Load,B2,2025-07-19,0.014917900000000373,144
Load,B3,2025-07-19,0.015378399999463,1008
Load,B4,2025-07-19,0.017605499990168028,4032
PV,B0,2025-07-19,0.013898000004701316,1
PV,B1,2025-07-19,0.015388899992103688,144
PV,B2,2025-07-19,0.014510299995890819,144
PV,B3,2025-07-19,0.015063800005009398,1008
PV,B4,2025-07-19,0.0169886000076076,4032
Load,B0,2025-07-20,0.01971140000387095,1
Load,B1,2025-07-20,0.017430899999453686,144
Load,B2,2025-07-20,0.016211800000746734,144
Load,B3,2025-07-20,0.015531500001088716,1008
Load,B4,2025-07-20,0.01699400000507012,4032
PV,B0,2025-07-20,0.014387400005944073,1
PV,B1,2025-07-20,0.014464400010183454,144
PV,B2,2025-07-20,0.01646870000695344,144
PV,B3,2025-07-20,0.014805500002694316,1008
PV,B4,2025-07-20,0.020302500008256175,4032
Load,B0,2025-07-21,0.014162599996780045,1
Load,B1,2025-07-21,0.014764599996851757,144
Load,B2,2025-07-21,0.015019400001619942,144
Load,B3,2025-07-21,0.01480430000810884,1008
Load,B4,2025-07-21,0.01702090000617318,4032
PV,B0,2025-07-21,0.014345999996294267,1
PV,B1,2025-07-21,0.01586440000392031,144
PV,B2,2025-07-21,0.014641699992353097,144
PV,B3,2025-07-21,0.015930900000967085,1008
PV,B4,2025-07-21,0.01741559999936726,4032
Load,B0,2025-07-22,0.014856699999654666,1
Load,B1,2025-07-22,0.017757000008714385,144
Load,B2,2025-07-22,0.015114000008907169,144
Load,B3,2025-07-22,0.015377800009446219,1008
Load,B4,2025-07-22,0.01879279999411665,4032
PV,B0,2025-07-22,0.01690309999685269,1
PV,B1,2025-07-22,0.018795199997839518,144
PV,B2,2025-07-22,0.020288600004278123,144
PV,B3,2025-07-22,0.016937299995333888,1008
PV,B4,2025-07-22,0.01886470000317786,4032
Load,B0,2025-07-23,0.015740699993330054,1
Load,B1,2025-07-23,0.015756799999508075,144
Load,B2,2025-07-23,0.015785800002049655,144
Load,B3,2025-07-23,0.015182699993602,1008
Load,B4,2025-07-23,0.018311699997866526,4176
PV,B0,2025-07-23,0.015115300004254095,1
PV,B1,2025-07-23,0.014404999994440004,144
PV,B2,2025-07-23,0.015479199995752424,144
PV,B3,2025-07-23,0.015306300003430806,1008
PV,B4,2025-07-23,0.01807839999673888,4176
Load,B0,2025-07-24,0.014515499991830438,1
Load,B1,2025-07-24,0.01481739999144338,144
Load,B2,2025-07-24,0.014632099992013536,144
Load,B3,2025-07-24,0.015118600000278093,1008
Load,B4,2025-07-24,0.01756940000632312,4176
PV,B0,2025-07-24,0.01430199999595061,1
PV,B1,2025-07-24,0.01578440000594128,144
PV,B2,2025-07-24,0.01615910000691656,144
PV,B3,2025-07-24,0.015510299999732524,1008
PV,B4,2025-07-24,0.01795480000146199,4176
Load,B0,2025-07-25,0.014682799999718554,1
Load,B1,2025-07-25,0.016218600008869544,144
Load,B2,2025-07-25,0.014315799999167211,144
Load,B3,2025-07-25,0.01470790000166744,1008
Load,B4,2025-07-25,0.017060600002878346,4176
PV,B0,2025-07-25,0.013992899999720976,1
PV,B1,2025-07-25,0.01634349999949336,144
PV,B2,2025-07-25,0.01571759999205824,144
PV,B3,2025-07-25,0.01500129999476485,1008
PV,B4,2025-07-25,0.01713180000660941,4176
Load,B0,2025-07-26,0.014957700012018904,1
Load,B1,2025-07-26,0.015460900001926348,144
Load,B2,2025-07-26,0.014729900009115227,144
Load,B3,2025-07-26,0.016188299996429123,1008
Load,B4,2025-07-26,0.01753939999616705,4176
PV,B0,2025-07-26,0.014108200004557148,1
PV,B1,2025-07-26,0.01442710000264924,144
PV,B2,2025-07-26,0.014726399997016415,144
PV,B3,2025-07-26,0.015184299991233274,1008
PV,B4,2025-07-26,0.019451799991657026,4176
Load,B0,2025-07-27,0.016540900003747083,1
Load,B1,2025-07-27,0.01480710000032559,144
Load,B2,2025-07-27,0.014395800011698157,144
Load,B3,2025-07-27,0.015050899994093925,1008
Load,B4,2025-07-27,0.017273799996473826,4176
PV,B0,2025-07-27,0.014859899994917214,1
PV,B1,2025-07-27,0.014806999999564141,144
PV,B2,2025-07-27,0.01470559999870602,144
PV,B3,2025-07-27,0.015025400003651157,1008
PV,B4,2025-07-27,0.017473900006734766,4176
Load,B0,2025-07-28,0.014471399990725331,1
Load,B1,2025-07-28,0.014477299991995096,144
Load,B2,2025-07-28,0.014962200002628379,144
Load,B3,2025-07-28,0.015228999996907078,1008
Load,B4,2025-07-28,0.01742049999302253,4176
PV,B0,2025-07-28,0.014371400000527501,1
PV,B1,2025-07-28,0.01577769999857992,144
PV,B2,2025-07-28,0.015288199996575713,144
PV,B3,2025-07-28,0.01535469999362249,1008
PV,B4,2025-07-28,0.0173860000068089,4176
Load,B0,2025-07-29,0.014433000003919005,1
Load,B1,2025-07-29,0.015083500009495765,144
Load,B2,2025-07-29,0.015510899989749305,144
Load,B3,2025-07-29,0.01679419999709353,1008
Load,B4,2025-07-29,0.017658299999311566,4176
PV,B0,2025-07-29,0.014312200000858866,1
PV,B1,2025-07-29,0.014795700000831857,144
PV,B2,2025-07-29,0.014426599998841994,144
PV,B3,2025-07-29,0.016991299999062903,1008
PV,B4,2025-07-29,0.01866869999503251,4176
Load,B0,2025-07-30,0.0159711000014795,1
Load,B1,2025-07-30,0.01661339998827316,144
Load,B2,2025-07-30,0.015812099998584017,144
Load,B3,2025-07-30,0.017284700006712228,1008
Load,B4,2025-07-30,0.02240699999674689,4320
PV,B0,2025-07-30,0.01756010000826791,1
PV,B1,2025-07-30,0.018362100003287196,144
PV,B2,2025-07-30,0.015287200003513135,144
PV,B3,2025-07-30,0.017043500003637746,1008
PV,B4,2025-07-30,0.01788420000229962,4320
Load,B0,2025-07-31,0.015340900004957803,1
Load,B1,2025-07-31,0.01602880000427831,144
Load,B2,2025-07-31,0.01544429999194108,144
Load,B3,2025-07-31,0.015431399995577522,1008
Load,B4,2025-07-31,0.01788240000314545,4320
PV,B0,2025-07-31,0.015427699996507727,1
PV,B1,2025-07-31,0.017206699994858354,144
PV,B2,2025-07-31,0.014602299997932278,144
PV,B3,2025-07-31,0.015140999996219762,1008
PV,B4,2025-07-31,0.017924400002812035,4320
Load,B0,2025-08-01,0.014636299994890578,1
Load,B1,2025-08-01,0.015032800001790747,144
Load,B2,2025-08-01,0.015059199999086559,144
Load,B3,2025-08-01,0.015312800009269267,1008
Load,B4,2025-08-01,0.017319999999017455,4320
PV,B0,2025-08-01,0.014456499993684702,1
PV,B1,2025-08-01,0.015238799998769537,144
PV,B2,2025-08-01,0.015380800003185868,144
PV,B3,2025-08-01,0.01544790000480134,1008
PV,B4,2025-08-01,0.017861799991806038,4320
Load,B0,2025-08-02,0.015265699999872595,1
Load,B1,2025-08-02,0.016856099988217466,144
Load,B2,2025-08-02,0.015564699991955422,144
Load,B3,2025-08-02,0.01662670000223443,1008
Load,B4,2025-08-02,0.018246899999212474,4320
PV,B0,2025-08-02,0.01818499999353662,1
PV,B1,2025-08-02,0.01761379999516066,144
PV,B2,2025-08-02,0.017121600001701154,144
PV,B3,2025-08-02,0.016522499994607642,1008
PV,B4,2025-08-02,0.01835399999981746,4320
Load,B0,2025-08-03,0.01455010000790935,1
Load,B1,2025-08-03,0.01526420000300277,144
Load,B2,2025-08-03,0.014721600004122593,144
Load,B3,2025-08-03,0.014984499997808598,1008
Load,B4,2025-08-03,0.017733400003635325,4320
PV,B0,2025-08-03,0.015402599994558841,1
PV,B1,2025-08-03,0.015256600003340282,144
PV,B2,2025-08-03,0.014750100002856925,144
PV,B3,2025-08-03,0.01606740000715945,1008
PV,B4,2025-08-03,0.017966200000955723,4320
Load,B0,2025-08-04,0.014903699993737973,1
Load,B1,2025-08-04,0.01512499999080319,144
Load,B2,2025-08-04,0.014781799996853806,144
Load,B3,2025-08-04,0.015300900005968288,1008
Load,B4,2025-08-04,0.018338499998208135,4320
PV,B0,2025-08-04,0.014282299991464242,1
PV,B1,2025-08-04,0.014671699987957254,144
PV,B2,2025-08-04,0.01608190000115428,144
PV,B3,2025-08-04,0.016083900001831353,1008
PV,B4,2025-08-04,0.01797410000290256,4320
Load,B0,2025-08-05,0.015289799994206987,1
Load,B1,2025-08-05,0.015003799999249168,144
Load,B2,2025-08-05,0.014920200002961792,144
Load,B3,2025-08-05,0.015675000002374873,1008
Load,B4,2025-08-05,0.018028200007393025,4320
PV,B0,2025-08-05,0.014724500011652708,1
PV,B1,2025-08-05,0.01507839999976568,144
PV,B2,2025-08-05,0.015077800009748898,144
PV,B3,2025-08-05,0.016244800004642457,1008
PV,B4,2025-08-05,0.01803920000384096,4320
Load,B0,2025-08-06,0.01467150000098627,1
Load,B1,2025-08-06,0.01705180000863038,144
Load,B2,2025-08-06,0.015427599995746277,144
Load,B3,2025-08-06,0.015980099997250363,1008
Load,B4,2025-08-06,0.020753100005094893,4464
PV,B0,2025-08-06,0.01530280000588391,1
PV,B1,2025-08-06,0.015635600007954054,144
PV,B2,2025-08-06,0.014995499994256534,144
PV,B3,2025-08-06,0.01643309999781195,1008
PV,B4,2025-08-06,0.018178700003772974,4464
Load,B0,2025-08-07,0.014888000005157664,1
Load,B1,2025-08-07,0.014953100006096065,144
Load,B2,2025-08-07,0.014950400000088848,144
Load,B3,2025-08-07,0.015248000010615215,1008
Load,B4,2025-08-07,0.017932799994014204,4464
PV,B0,2025-08-07,0.015929899993352592,1
PV,B1,2025-08-07,0.01549449999583885,144
PV,B2,2025-08-07,0.015320000005885959,144
PV,B3,2025-08-07,0.015624299994669855,1008
PV,B4,2025-08-07,0.017718100003548898,4464
Load,B0,2025-08-08,0.015541400003712624,1
Load,B1,2025-08-08,0.015127800012123771,144
Load,B2,2025-08-08,0.016136399994138628,144
Load,B3,2025-08-08,0.01559599999745842,1008
Load,B4,2025-08-08,0.020734199992148206,4464
PV,B0,2025-08-08,0.01487020000058692,1
PV,B1,2025-08-08,0.014972100005252287,144
PV,B2,2025-08-08,0.015176899993093684,144
PV,B3,2025-08-08,0.015446899997186847,1008
PV,B4,2025-08-08,0.018454000004567206,4464
Load,B0,2025-08-09,0.015288499998860061,1
Load,B1,2025-08-09,0.015452199993887916,144
Load,B2,2025-08-09,0.015346200001658872,144
Load,B3,2025-08-09,0.01602640000055544,1008
Load,B4,2025-08-09,0.02300660000764765,4464
PV,B0,2025-08-09,0.014711199997691438,1
PV,B1,2025-08-09,0.014972100005252287,144
PV,B2,2025-08-09,0.014986100009991787,144
PV,B3,2025-08-09,0.016778699995484203,1008
PV,B4,2025-08-09,0.018674499995540828,4464
Load,B0,2025-08-10,0.01475600000412669,1
Load,B1,2025-08-10,0.016439699989859946,144
Load,B2,2025-08-10,0.015204399998765439,144
Load,B3,2025-08-10,0.015309199996409006,1008
Load,B4,2025-08-10,0.017689300002530217,4464
PV,B0,2025-08-10,0.01444719999562949,1
PV,B1,2025-08-10,0.01535239999066107,144
PV,B2,2025-08-10,0.01554049999685958,144
PV,B3,2025-08-10,0.016090899996925145,1008
PV,B4,2025-08-10,0.019584200010285713,4464
Load,B0,2025-08-11,0.01530800000182353,1
Load,B1,2025-08-11,0.015229100012220442,144
Load,B2,2025-08-11,0.015113699992070906,144
Load,B3,2025-08-11,0.015727799996966496,1008
Load,B4,2025-08-11,0.01773700000194367,4464
PV,B0,2025-08-11,0.015390500004286878,1
PV,B1,2025-08-11,0.01571160000457894,144
PV,B2,2025-08-11,0.01570860001083929,144
PV,B3,2025-08-11,0.015635800009476952,1008
PV,B4,2025-08-11,0.018199700003606267,4464
Load,B0,2025-08-12,0.014860799987218343,1
Load,B1,2025-08-12,0.01555029999872204,144
Load,B2,2025-08-12,0.015012800009571947,144
Load,B3,2025-08-12,0.01590369999757968,1008
Load,B4,2025-08-12,0.018019399998593144,4464
PV,B0,2025-08-12,0.014950400000088848,1
PV,B1,2025-08-12,0.015700300005846657,144
PV,B2,2025-08-12,0.015115600006538443,144
PV,B3,2025-08-12,0.016484400010085665,1008
PV,B4,2025-08-12,0.019347800000105053,4464
Load,B0,2025-08-13,0.016224399994825944,1
Load,B1,2025-08-13,0.01522639999166131,144
Load,B2,2025-08-13,0.015257999999448657,144
Load,B3,2025-08-13,0.015439499999047257,1008
Load,B4,2025-08-13,0.01791100000264123,4608
PV,B0,2025-08-13,0.01492869999492541,1
PV,B1,2025-08-13,0.015221699999528937,144
PV,B2,2025-08-13,0.015459000002010725,144
PV,B3,2025-08-13,0.016009099999791943,1008
PV,B4,2025-08-13,0.018873599998187274,4608
Load,B0,2025-08-14,0.015030399998067878,1
Load,B1,2025-08-14,0.017677800002275035,144
Load,B2,2025-08-14,0.016274399997200817,144
Load,B3,2025-08-14,0.0160984000103781,1008
Load,B4,2025-08-14,0.01886880000529345,4608
PV,B0,2025-08-14,0.014941600005840883,1
PV,B1,2025-08-14,0.015417200003867038,144
PV,B2,2025-08-14,0.015698999995947815,144
PV,B3,2025-08-14,0.016008000005967915,1008
PV,B4,2025-08-14,0.018993699995917268,4608
Load,B0,2025-08-15,0.015675899994676,1
Load,B1,2025-08-15,0.015635000003385358,144
Load,B2,2025-08-15,0.015551299991784617,144
Load,B3,2025-08-15,0.01659539999673143,1008
Load,B4,2025-08-15,0.019117500007268973,4608
PV,B0,2025-08-15,0.014771600006497465,1
PV,B1,2025-08-15,0.015564100001938641,144
PV,B2,2025-08-15,0.016103200003271922,144
PV,B3,2025-08-15,0.01613770000403747,1008
PV,B4,2025-08-15,0.01858879999781493,4608
Load,B0,2025-08-16,0.015293999997084029,1
Load,B1,2025-08-16,0.016066199998022057,144
Load,B2,2025-08-16,0.016263499986962415,144
Load,B3,2025-08-16,0.015814300000783987,1008
Load,B4,2025-08-16,0.01869789999909699,4608
PV,B0,2025-08-16,0.016193800009205006,1
PV,B1,2025-08-16,0.01599260000512004,144
PV,B2,2025-08-16,0.01621700001123827,144
PV,B3,2025-08-16,0.016222499994910322,1008
PV,B4,2025-08-16,0.018994799989741296,4608
Load,B0,2025-08-17,0.015568799994071014,1
Load,B1,2025-08-17,0.016456199999083765,144
Load,B2,2025-08-17,0.016086699994048104,144
Load,B3,2025-08-17,0.015751800005091354,1008
Load,B4,2025-08-17,0.0191525999980513,4608
PV,B0,2025-08-17,0.01510940000298433,1
PV,B1,2025-08-17,0.015520599990850314,144
PV,B2,2025-08-17,0.015812400000868365,144
PV,B3,2025-08-17,0.01709919999120757,1008
PV,B4,2025-08-17,0.019110799999907613,4608
Load,B0,2025-08-18,0.015194999999948777,1
Load,B1,2025-08-18,0.015524100002949126,144
Load,B2,2025-08-18,0.015296500001568347,144
Load,B3,2025-08-18,0.016479500001878478,1008
Load,B4,2025-08-18,0.01921569999831263,4608
PV,B0,2025-08-18,0.014917900000000373,1
PV,B1,2025-08-18,0.015315700002247468,144
PV,B2,2025-08-18,0.015688600004068576,144
PV,B3,2025-08-18,0.016090799996163696,1008
PV,B4,2025-08-18,0.01822449998871889,4608
Load,B0,2025-08-19,0.015398900010040961,1
Load,B1,2025-08-19,0.015914999996311963,144
Load,B2,2025-08-19,0.016113099991343915,144
Load,B3,2025-08-19,0.016350499994587153,1008
Load,B4,2025-08-19,0.018611300009069964,4608
PV,B0,2025-08-19,0.01489830001082737,1
PV,B1,2025-08-19,0.015808399999514222,144
PV,B2,2025-08-19,0.016940999994403683,144
PV,B3,2025-08-19,0.018122000008588657,1008
PV,B4,2025-08-19,0.01922230000491254,4608
Load,B0,2025-08-20,0.014871000006678514,1
Load,B1,2025-08-20,0.01703050000651274,144
Load,B2,2025-08-20,0.016954899998381734,144
Load,B3,2025-08-20,0.0158095999940997,1008
Load,B4,2025-08-20,0.018418599996948615,4752
PV,B0,2025-08-20,0.017288300005020574,1
PV,B1,2025-08-20,0.020963999995728955,144
PV,B2,2025-08-20,0.0181799999991199,144
PV,B3,2025-08-20,0.01732600000104867,1008
PV,B4,2025-08-20,0.02111970000260044,4752
Load,B0,2025-08-21,0.01653779999469407,1
Load,B1,2025-08-21,0.016175199998542666,144
Load,B2,2025-08-21,0.01645549999375362,144
Load,B3,2025-08-21,0.017257799991057254,1008
Load,B4,2025-08-21,0.020364199997857213,4752
PV,B0,2025-08-21,0.017538100000820123,1
PV,B1,2025-08-21,0.01656830000865739,144
PV,B2,2025-08-21,0.016604000004008412,144
PV,B3,2025-08-21,0.017089200002374128,1008
PV,B4,2025-08-21,0.019064899999648333,4752
Load,B0,2025-08-22,0.015380199998617172,1
Load,B1,2025-08-22,0.016298600006848574,144
Load,B2,2025-08-22,0.016954400009126402,144
Load,B3,2025-08-22,0.018074999999953434,1008
Load,B4,2025-08-22,0.019827099997201003,4752
PV,B0,2025-08-22,0.01558130000194069,1
PV,B1,2025-08-22,0.015979899995727465,144
PV,B2,2025-08-22,0.01679839999997057,144
PV,B3,2025-08-22,0.016963899994152598,1008
PV,B4,2025-08-22,0.018913600011728704,4752
Load,B0,2025-08-23,0.015105500002391636,1
Load,B1,2025-08-23,0.01598359999479726,144
Load,B2,2025-08-23,0.015974899986758828,144
Load,B3,2025-08-23,0.016282299999147654,1008
Load,B4,2025-08-23,0.019963800004916266,4752
PV,B0,2025-08-23,0.018748600006802008,1
PV,B1,2025-08-23,0.018906700002844445,144
PV,B2,2025-08-23,0.01671479998913128,144
PV,B3,2025-08-23,0.018809300003340468,1008
PV,B4,2025-08-23,0.02157650000299327,4752
Load,B0,2025-08-24,0.015645999999833293,1
Load,B1,2025-08-24,0.0167420000070706,144
Load,B2,2025-08-24,0.017452900006901473,144
Load,B3,2025-08-24,0.016779700003098696,1008
Load,B4,2025-08-24,0.018902600000728853,4752
PV,B0,2025-08-24,0.017472999999881722,1
PV,B1,2025-08-24,0.016115599995828234,144
PV,B2,2025-08-24,0.016946700008702464,144
PV,B3,2025-08-24,0.017556000006152317,1008
PV,B4,2025-08-24,0.019137600000249222,4752
Load,B0,2025-08-25,0.016366800002288073,1
Load,B1,2025-08-25,0.016615999993518926,144
Load,B2,2025-08-25,0.019079299992881715,144
Load,B3,2025-08-25,0.019102200007182546,1008
Load,B4,2025-08-25,0.019618499994976446,4752
PV,B0,2025-08-25,0.015652700007194653,1
PV,B1,2025-08-25,0.01557600000523962,144
PV,B2,2025-08-25,0.01710730000922922,144
PV,B3,2025-08-25,0.01651339999807533,1008
PV,B4,2025-08-25,0.019415699993260205,4752
Load,B0,2025-08-26,0.016306999998050742,1
Load,B1,2025-08-26,0.016252900008112192,144
Load,B2,2025-08-26,0.015914100004010834,144
Load,B3,2025-08-26,0.016400000007706694,1008
Load,B4,2025-08-26,0.01896060000581201,4752
PV,B0,2025-08-26,0.015980999989551492,1
PV,B1,2025-08-26,0.01810250000562519,144
PV,B2,2025-08-26,0.01603300000715535,144
PV,B3,2025-08-26,0.016795100003946573,1008
PV,B4,2025-08-26,0.019649699999717996,4752
Load,B0,2025-08-27,0.016185000000405125,1
Load,B1,2025-08-27,0.01821629999903962,144
Load,B2,2025-08-27,0.016551299995626323,144
Load,B3,2025-08-27,0.016997800004901364,1008
Load,B4,2025-08-27,0.01941839999926742,4896
PV,B0,2025-08-27,0.016941100009717047,1
PV,B1,2025-08-27,0.02079500000400003,144
PV,B2,2025-08-27,0.019044600005145185,144
PV,B3,2025-08-27,0.016818500007502735,1008
PV,B4,2025-08-27,0.022523799998452887,4896
Load,B0,2025-08-28,0.016755300006479956,1
Load,B1,2025-08-28,0.018298199996934272,144
Load,B2,2025-08-28,0.017624899992370047,144
Load,B3,2025-08-28,0.017483199990238063,1008
Load,B4,2025-08-28,0.024075499997707084,4896
PV,B0,2025-08-28,0.015822599991224706,1
PV,B1,2025-08-28,0.01742950000334531,144
PV,B2,2025-08-28,0.017361100006382912,144
PV,B3,2025-08-28,0.01822459998948034,1008
PV,B4,2025-08-28,0.019419100004597567,4896
Load,B0,2025-08-29,0.01622259999567177,1
Load,B1,2025-08-29,0.016451300005428493,144
Load,B2,2025-08-29,0.015787900003488176,144
Load,B3,2025-08-29,0.016503200007718988,1008
Load,B4,2025-08-29,0.01885710000351537,4896
PV,B0,2025-08-29,0.016355100000509992,1
PV,B1,2025-08-29,0.0166458000021521,144
PV,B2,2025-08-29,0.01591970000299625,144
PV,B3,2025-08-29,0.016547699997317977,1008
PV,B4,2025-08-29,0.019470600003842264,4896
Load,B0,2025-08-30,0.01679790001071524,1
Load,B1,2025-08-30,0.01752870000200346,144
Load,B2,2025-08-30,0.0170908000000054,144
Load,B3,2025-08-30,0.017194399988511577,1008
Load,B4,2025-08-30,0.018971600002259947,4896
PV,B0,2025-08-30,0.015781899986905046,1
PV,B1,2025-08-30,0.01645450000069104,144
PV,B2,2025-08-30,0.01593460000003688,144
PV,B3,2025-08-30,0.016676499988534488,1008
PV,B4,2025-08-30,0.01950389999547042,4896
Load,B0,2025-08-31,0.016219099998124875,1
Load,B1,2025-08-31,0.01768459999584593,144
